member_id,profile_name,source_url,visible_source_label,normalized_label,source_type,visibility_policy,is_public,sort_order,canonical_mesh_ids,canonical_mesh_concepts,hbi_umbrella_ids,hbi_umbrella_tags,taxonomy_status,taxonomy_notes,built_at_utc
mem_39fb2e4858,Svetlana Yanushkevich,https://profiles.ucalgary.ca/svetlana-yanushkevich,Decision support systems,decision support systems,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_39fb2e4858,Svetlana Yanushkevich,https://profiles.ucalgary.ca/svetlana-yanushkevich,Biomedical application,biomedical application,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_39fb2e4858,Svetlana Yanushkevich,https://profiles.ucalgary.ca/svetlana-yanushkevich,Computational intelligence (CI),computational intelligence ci,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_33d5559424,Tamara Bodnar,https://profiles.ucalgary.ca/tamara-bodnar,Developmental Origins of Health and Disease,developmental origins of health and disease,declared_area_title,always_visible_source_declared,true,0,D000098845,Developmental Origins of Health and Disease,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_c41824b375,Tamara Pringsheim,https://profiles.ucalgary.ca/tamara-pringsheim,Neurology and mental health,neurology and mental health,declared_area_title,always_visible_source_declared,true,0,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_8777c1db23,Tanya Mudry,https://profiles.ucalgary.ca/tanya-mudry,Scholarly Activity,scholarly activity,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_8777c1db23,Tanya Mudry,https://profiles.ucalgary.ca/tanya-mudry,Interests,interests,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_3873666ecc,Theresa Green,https://profiles.ucalgary.ca/theresa-green,Stroke Recovery & Community Reintegration,stroke recovery community reintegration,declared_area_title,always_visible_source_declared,true,0,D020521,Stroke,HBI-MED-006,Cardiovascular Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_3873666ecc,Theresa Green,https://profiles.ucalgary.ca/theresa-green,Complexity and chronic care nursing,complexity and chronic care nursing,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_3873666ecc,Theresa Green,https://profiles.ucalgary.ca/theresa-green,Rehabilitation Nursing,rehabilitation nursing,declared_area_title,always_visible_source_declared,true,2,D019145,Rehabilitation Nursing,HBI-MED-007,Rehabilitation,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_ae209aa8cc,Timothy Shutt,https://profiles.ucalgary.ca/timothy-shutt,Mitochondria,mitochondria,declared_area_title,always_visible_source_declared,true,0,D008928,Mitochondria,HBI-MED-010,Cellular and Molecular Neuroscience,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_38fab37327,Tolulope Sajobi,https://profiles.ucalgary.ca/tolulope-sajobi,Biostatistics,biostatistics,declared_area_list,always_visible_source_declared,true,0,D056808,Biostatistics,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_38fab37327,Tolulope Sajobi,https://profiles.ucalgary.ca/tolulope-sajobi,patient-reported outcomes,patient reported outcomes,declared_area_list,always_visible_source_declared,true,1,D000071066,Patient Reported Outcome Measures,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_38fab37327,Tolulope Sajobi,https://profiles.ucalgary.ca/tolulope-sajobi,clinical trials,clinical trials,declared_area_list,always_visible_source_declared,true,2,D016430,Clinical Trial,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_a4dc36ebf7,Tuan Trang,https://profiles.ucalgary.ca/tuan-trang,Pain and opioids,pain and opioids,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_f4ed9da557,Tyler Cluff,https://profiles.ucalgary.ca/tyler-cluff,Neuroscience - Motor Control,neuroscience motor control,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_f4ed9da557,Tyler Cluff,https://profiles.ucalgary.ca/tyler-cluff,Computational Biology,computational biology,declared_area_title,always_visible_source_declared,true,1,D019295,Computational Biology,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Cardiovascular disease,cardiovascular disease,declared_area_title,always_visible_source_declared,true,0,D002318,Cardiovascular Diseases,HBI-MED-006,Cardiovascular Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Diabetes,diabetes,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Obesity,obesity,declared_area_title,always_visible_source_declared,true,2,D009765,Obesity,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Clinical Trial,clinical trial,declared_area_title,always_visible_source_declared,true,3,D016430,Clinical Trial,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,fMRI,fmri,declared_area_title,always_visible_source_declared,true,4,D008279,Magnetic Resonance Imaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Bipolar diseases,bipolar diseases,declared_area_title,always_visible_source_declared,true,5,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Depression,depression,declared_area_title,always_visible_source_declared,true,6,D003863,Depression,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_5f0bb4bf6e,Valerie Taylor,https://profiles.ucalgary.ca/valerie-taylor,Microbiome,microbiome,declared_area_title,always_visible_source_declared,true,7,D064307,Microbiota,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_d63e7deb2d,Veronica Bruno,https://profiles.ucalgary.ca/veronica-bruno,Movement Disorders Pain and related nonmotor symptoms,movement disorders pain and related nonmotor symptoms,declared_area_title,always_visible_source_declared,true,0,D009069,Movement Disorders,HBI-MED-002,Neurological Disorders,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,Addiction-Recovery,addiction recovery,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,Mental Health and Wellness,mental health and wellness,declared_area_title,always_visible_source_declared,true,1,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,Housing and Homelessness,housing and homelessness,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,Aging in place,aging in place,declared_area_title,always_visible_source_declared,true,3,D000099093,Aging in Place,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,Qualitative Research,qualitative research,declared_area_title,always_visible_source_declared,true,4,D036301,Qualitative Research,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,Community-Based Participatory Research,community based participatory research,declared_area_title,always_visible_source_declared,true,5,D055812,Community-Based Participatory Research,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,neuroimmunology,neuroimmunology,declared_area_detail,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,neuroprotection,neuroprotection,declared_area_detail,always_visible_source_declared,true,1,D000066829,Neuroprotection,HBI-MED-008,Pharmacology and Therapeutics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,CNS regeneration,cns regeneration,declared_area_detail,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_8b49df0680,Voon Wee Yong,https://profiles.ucalgary.ca/voon-wee-yong,MS and brain tumors,ms and brain tumors,declared_area_detail,always_visible_source_declared,true,3,D001932,Brain Neoplasms,HBI-MED-004,Cancer and Tumours,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_99694aed87,Willem Wildering,https://profiles.ucalgary.ca/willem-wildering,"Cellular and molecular mechanisms of neuronal aging and neurodegeneration, Neurotoxicology of aquatic pollutants",cellular and molecular mechanisms of neuronal aging and neurodegeneration neurotoxicology of aquatic pollutants,declared_area_list,always_visible_source_declared,true,0,,,,,unresolved,delimited profile term; no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6a59c524fe,William Alexander Fletcher,https://profiles.ucalgary.ca/william-alexander-fletcher,Adaptive sensorimotor system for walking,adaptive sensorimotor system for walking,declared_area_list,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6a59c524fe,William Alexander Fletcher,https://profiles.ucalgary.ca/william-alexander-fletcher,Vestibular function,vestibular function,declared_area_list,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6a59c524fe,William Alexander Fletcher,https://profiles.ucalgary.ca/william-alexander-fletcher,Oculomotor function,oculomotor function,declared_area_list,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6a59c524fe,William Alexander Fletcher,https://profiles.ucalgary.ca/william-alexander-fletcher,Movement disorders,movement disorders,declared_area_list,always_visible_source_declared,true,3,D009069,Movement Disorders,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_14c5161155,Wilten Nicola,https://profiles.ucalgary.ca/wilten-nicola,Computational Neuroscience,computational neuroscience,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_14c5161155,Wilten Nicola,https://profiles.ucalgary.ca/wilten-nicola,Dementia & Cognitive Disorders,dementia cognitive disorders,declared_area_title,always_visible_source_declared,true,1,D003704,Dementia,HBI-MED-002,Neurological Disorders,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_14c5161155,Wilten Nicola,https://profiles.ucalgary.ca/wilten-nicola,Epilepsy,epilepsy,declared_area_title,always_visible_source_declared,true,2,D004827,Epilepsy,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_14c5161155,Wilten Nicola,https://profiles.ucalgary.ca/wilten-nicola,Learning and Memory,learning and memory,declared_area_title,always_visible_source_declared,true,3,D007858 | D008568,Learning | Memory,HBI-MED-011,Cognitive and Behavioural Neuroscience,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_14c5161155,Wilten Nicola,https://profiles.ucalgary.ca/wilten-nicola,the Hippocampus,the hippocampus,declared_area_title,always_visible_source_declared,true,4,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_068c3d4ab0,Yaoping Hu,https://profiles.ucalgary.ca/yaoping-hu,Brain-Machine Interfaces,brain machine interfaces,declared_area_title,always_visible_source_declared,true,0,D062207,Brain-Computer Interfaces,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_068c3d4ab0,Yaoping Hu,https://profiles.ucalgary.ca/yaoping-hu,Mutil-sensory User Interaction in XR (Virtual/Mixed/Augumented Reality),mutil sensory user interaction in xr virtual mixed augumented reality,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
